zcr_mean,energy_mean,energy_entropy_mean,spectral_centroid_mean,spectral_spread_mean,spectral_entropy_mean,spectral_flux_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_std_mean,delta zcr_mean,delta energy_mean,delta energy_entropy_mean,delta spectral_centroid_mean,delta spectral_spread_mean,delta spectral_entropy_mean,delta spectral_flux_mean,delta spectral_rolloff_mean,delta mfcc_1_mean,delta mfcc_2_mean,delta mfcc_3_mean,delta mfcc_4_mean,delta mfcc_5_mean,delta mfcc_6_mean,delta mfcc_7_mean,delta mfcc_8_mean,delta mfcc_9_mean,delta mfcc_10_mean,delta mfcc_11_mean,delta mfcc_12_mean,delta mfcc_13_mean,delta chroma_1_mean,delta chroma_2_mean,delta chroma_3_mean,delta chroma_4_mean,delta chroma_5_mean,delta chroma_6_mean,delta chroma_7_mean,delta chroma_8_mean,delta chroma_9_mean,delta chroma_10_mean,delta chroma_11_mean,delta chroma_12_mean,delta chroma_std_mean,zcr_std,energy_std,energy_entropy_std,spectral_centroid_std,spectral_spread_std,spectral_entropy_std,spectral_flux_std,spectral_rolloff_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,chroma_std_std,delta zcr_std,delta energy_std,delta energy_entropy_std,delta spectral_centroid_std,delta spectral_spread_std,delta spectral_entropy_std,delta spectral_flux_std,delta spectral_rolloff_std,delta mfcc_1_std,delta mfcc_2_std,delta mfcc_3_std,delta mfcc_4_std,delta mfcc_5_std,delta mfcc_6_std,delta mfcc_7_std,delta mfcc_8_std,delta mfcc_9_std,delta mfcc_10_std,delta mfcc_11_std,delta mfcc_12_std,delta mfcc_13_std,delta chroma_1_std,delta chroma_2_std,delta chroma_3_std,delta chroma_4_std,delta chroma_5_std,delta chroma_6_std,delta chroma_7_std,delta chroma_8_std,delta chroma_9_std,delta chroma_10_std,delta chroma_11_std,delta chroma_12_std,delta chroma_std_std
0.07683756805807622,0.009274277322557077,2.9483878522350935,0.13469373841169435,0.13509433378664365,0.692786077061609,0.05517592466650554,0.12096188747731396,-39.33086884160425,1.3083462850909624,-0.16276807343176025,0.1259823008958932,-0.029060705105676023,0.06770864350542313,-0.018472432680745422,-0.13056462758364112,0.04791693482498129,-0.036111680265910336,0.0008177654735109936,0.09424548685307686,-0.09648971384335495,0.007925026411320363,0.0026893466776992244,0.011271155027694284,0.0048294712296879086,0.03118446173069054,0.0033377301009693662,0.009123541978983175,0.0036856615411757416,0.008811437123775764,0.019339574282595043,0.036538406610890514,0.006609033045595345,0.01888391969793845,-0.006215970961887476,-1.9414583720482407e-07,0.049182158306433986,-0.00889835498515246,-0.008891941951791337,-0.06031071074584142,0.0,-0.010798548094373863,-3.263063973001466,-0.042866866499608226,0.0070602087488372154,-0.013068435397224215,0.020817040249447295,0.028767398588434866,-0.0005640128289212867,-0.015430100928130921,-0.00028524875085181035,0.009271269979369775,0.005756178432231475,-0.00059812698518103,0.0027844167838870088,-0.0008528200172899285,-0.0006865954054296553,-0.0010563961883065386,-0.0003159778370731723,0.00785557662384971,-0.0003178776587634309,-0.0010442240030869904,-0.00015720273282985065,-0.0002714873413315083,-0.000299727990449415,-0.0004593596958515675,-0.000446642212882929,0.002009599297391427,0.06291637354624476,0.013520290084464941,0.5224992021602093,0.07141068679975011,0.06580540687531082,0.5637662756080145,0.213166013791966,0.10045872073620407,25.406254050074157,1.2409012190149569,0.5669675118402353,0.39200353310957065,0.24093057660957812,0.2661825321860686,0.18539677320895895,0.289132977531537,0.19633042724317723,0.18482221082390413,0.13145156462312757,0.16645033311599378,0.15605702817149109,0.006823563346298341,0.0034870547876616562,0.0108475940710502,0.00464548877385269,0.05715271701209993,0.003229425666462072,0.007971513433556239,0.006948158723480217,0.00955365596526674,0.02272051761131256,0.04692825473896564,0.009748646263599146,0.016450762743353727,0.061567733045424004,0.010097387304796177,0.6821864547894227,0.06461689140431275,0.06819189744421668,0.4805124190497949,0.3108956146674355,0.08361363613329074,13.419929746570896,0.961254111275163,0.5938632570963828,0.4458947208894595,0.29155155105759434,0.31287133688951996,0.19304181141492227,0.24391093174305334,0.20627059639948264,0.23080701839424214,0.14651948116193625,0.1968459882910213,0.18532389815473457,0.00794756517702051,0.003560367979442209,0.009440602247692236,0.005798558074298038,0.0330316682982238,0.003871655006279965,0.007323333861533636,0.009148194673577503,0.010440855587479161,0.017336381878216074,0.045126932463927204,0.01165904820532413,0.014970289435565208
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1787436344846847e-10,3.3176630830959026,0.000907441016333991,5.32865074710837e-09,1.9147626638416332e-07,0.0,0.0,-99.00180472857419,2.2467352847052695e-08,1.1965960672730807e-08,7.700362942853135e-09,5.599491070380973e-09,6.586834716073007e-09,6.35897579749276e-09,4.270274926708926e-09,4.161598506383859e-09,4.651573683323787e-09,2.1277901019738608e-09,1.4019411004297137e-09,1.2754446800482265e-09,9.601323792203138e-35,0.0,0.0,0.0,0.16666666666666663,1.8822676948659207e-34,6.914483801376286e-34,0.0,8.667312124047057e-36,0.0,8.635972579600743e-38,3.8764780328559296e-36,0.04606423319938056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,4.440892098500626e-16,1.0842021724855044e-19,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.4210854715202004e-14,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,8.271806125530277e-25,0.0,4.1359030627651384e-25,2.0679515313825692e-25,2.0679515313825692e-25,2.1382117680737565e-50,0.0,0.0,0.0,2.7755575615628914e-17,4.276423536147513e-50,1.7105694144590052e-49,0.0,1.3363823550460978e-51,0.0,2.088097429759528e-53,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
