Time,ECG
2021-12-24 14:44:03.393291,4
2021-12-24 14:44:03.393305,9
2021-12-24 14:44:03.393311,14
2021-12-24 14:44:03.393316,11
2021-12-24 14:44:03.393321,21
2021-12-24 14:44:03.393326,37
2021-12-24 14:44:03.393330,40
2021-12-24 14:44:03.393335,42
2021-12-24 14:44:03.393339,49
2021-12-24 14:44:03.393344,42
2021-12-24 14:44:03.393361,44
2021-12-24 14:44:03.393366,54
2021-12-24 14:44:03.393370,47
2021-12-24 14:44:03.393374,42
2021-12-24 14:44:03.393378,54
2021-12-24 14:44:03.393382,49
2021-12-24 14:44:03.393386,21
2021-12-24 14:44:03.393391,18
2021-12-24 14:44:03.393395,61
2021-12-24 14:44:03.393399,78
2021-12-24 14:44:03.393403,42
2021-12-24 14:44:03.393407,30
2021-12-24 14:44:03.393412,68
2021-12-24 14:44:03.393416,92
2021-12-24 14:44:03.393420,94
2021-12-24 14:44:03.393424,97
2021-12-24 14:44:03.393428,80
2021-12-24 14:44:03.393433,49
2021-12-24 14:44:03.393437,42
2021-12-24 14:44:03.393441,52
2021-12-24 14:44:03.427148,40
2021-12-24 14:44:03.427168,26
2021-12-24 14:44:03.427176,44
2021-12-24 14:44:03.427183,61
2021-12-24 14:44:03.427189,42
2021-12-24 14:44:03.427196,44
2021-12-24 14:44:03.427203,59
2021-12-24 14:44:03.427210,63
2021-12-24 14:44:03.427216,82
2021-12-24 14:44:03.427223,139
2021-12-24 14:44:03.427229,286
2021-12-24 14:44:03.427236,549
2021-12-24 14:44:03.427242,651
2021-12-24 14:44:03.427248,139
2021-12-24 14:44:03.427255,-684
2021-12-24 14:44:03.427261,-745
2021-12-24 14:44:03.427268,-120
2021-12-24 14:44:03.427275,123
2021-12-24 14:44:03.427282,-9
2021-12-24 14:44:03.427288,40
2021-12-24 14:44:03.427294,116
2021-12-24 14:44:03.427301,63
2021-12-24 14:44:03.427307,56
2021-12-24 14:44:03.427314,94
2021-12-24 14:44:03.427320,89
2021-12-24 14:44:03.427326,85
2021-12-24 14:44:03.427332,94
2021-12-24 14:44:03.427339,97
2021-12-24 14:44:03.427345,92
2021-12-24 14:44:03.427353,97
2021-12-24 14:44:03.652500,104
2021-12-24 14:44:03.652519,108
2021-12-24 14:44:03.652527,104
2021-12-24 14:44:03.652534,99
2021-12-24 14:44:03.652540,118
2021-12-24 14:44:03.652547,137
2021-12-24 14:44:03.652553,134
2021-12-24 14:44:03.652560,144
2021-12-24 14:44:03.652566,165
2021-12-24 14:44:03.652572,153
2021-12-24 14:44:03.652579,130
2021-12-24 14:44:03.652585,163
2021-12-24 14:44:03.652592,213
2021-12-24 14:44:03.652603,215
2021-12-24 14:44:03.652609,194
2021-12-24 14:44:03.652616,191
2021-12-24 14:44:03.652622,175
2021-12-24 14:44:03.652629,149
2021-12-24 14:44:03.652635,132
2021-12-24 14:44:03.652641,99
2021-12-24 14:44:03.652648,61
2021-12-24 14:44:03.652654,40
2021-12-24 14:44:03.652660,26
2021-12-24 14:44:03.652667,18
2021-12-24 14:44:03.652673,14
2021-12-24 14:44:03.652679,14
2021-12-24 14:44:03.652686,21
2021-12-24 14:44:03.652692,23
2021-12-24 14:44:03.652698,21
2021-12-24 14:44:03.652706,26
2021-12-24 14:44:03.967060,30
2021-12-24 14:44:03.967083,26
2021-12-24 14:44:03.967091,28
2021-12-24 14:44:03.967097,28
2021-12-24 14:44:03.967104,11
2021-12-24 14:44:03.967110,-16
2021-12-24 14:44:03.967117,-14
2021-12-24 14:44:03.967123,44
2021-12-24 14:44:03.967129,75
2021-12-24 14:44:03.967136,44
2021-12-24 14:44:03.967142,37
2021-12-24 14:44:03.967149,63
2021-12-24 14:44:03.967155,40
2021-12-24 14:44:03.967161,9
2021-12-24 14:44:03.967167,42
2021-12-24 14:44:03.967174,54
2021-12-24 14:44:03.967180,35
2021-12-24 14:44:03.967192,59
2021-12-24 14:44:03.967198,94
2021-12-24 14:44:03.967205,92
2021-12-24 14:44:03.967211,73
2021-12-24 14:44:03.967217,68
2021-12-24 14:44:03.967224,59
2021-12-24 14:44:03.967230,40
2021-12-24 14:44:03.967236,30
2021-12-24 14:44:03.967243,35
2021-12-24 14:44:03.967249,42
2021-12-24 14:44:03.967255,40
2021-12-24 14:44:03.967261,37
2021-12-24 14:44:03.967268,49
2021-12-24 14:44:04.193108,56
2021-12-24 14:44:04.193139,54
2021-12-24 14:44:04.193151,61
2021-12-24 14:44:04.193161,87
2021-12-24 14:44:04.193171,168
2021-12-24 14:44:04.193181,355
2021-12-24 14:44:04.193191,599
2021-12-24 14:44:04.193208,644
2021-12-24 14:44:04.193219,113
2021-12-24 14:44:04.193229,-677
2021-12-24 14:44:04.193239,-677
2021-12-24 14:44:04.193249,-37
2021-12-24 14:44:04.193258,165
2021-12-24 14:44:04.193268,37
2021-12-24 14:44:04.193278,99
2021-12-24 14:44:04.193288,156
2021-12-24 14:44:04.193298,104
2021-12-24 14:44:04.193308,111
2021-12-24 14:44:04.193317,142
2021-12-24 14:44:04.193327,127
2021-12-24 14:44:04.193337,125
2021-12-24 14:44:04.193347,139
2021-12-24 14:44:04.193356,132
2021-12-24 14:44:04.193366,120
2021-12-24 14:44:04.193376,120
2021-12-24 14:44:04.193386,116
2021-12-24 14:44:04.193395,113
2021-12-24 14:44:04.193405,111
2021-12-24 14:44:04.193415,111
2021-12-24 14:44:04.193426,118
2021-12-24 14:44:04.373090,125
2021-12-24 14:44:04.373116,127
2021-12-24 14:44:04.373131,130
2021-12-24 14:44:04.373142,134
2021-12-24 14:44:04.373166,142
2021-12-24 14:44:04.373207,151
2021-12-24 14:44:04.373256,161
2021-12-24 14:44:04.373265,163
2021-12-24 14:44:04.373273,156
2021-12-24 14:44:04.373281,139
2021-12-24 14:44:04.373287,132
